panelid_2,Panel_PSU,Panel_Strata,Nov24_Weight,Nov24_IntDate,Nov24_IntMode,Cur_GOR,cur_urbanruraltot,Cur_Sex,Cur_AgeCat,Cur_HEdQual,Cur_Ethnic6,Cur_disact2,Cur_IntUse3,Cur_PartyID5,Cur_IdentClass,Cur_RelStat5,Cur_Tenure5,Cur_EconAct5,Cur_RClassGp,Cur_SubjInc,Cur_HHIncome4_21,Cur_HHIncomeEquiv4_21,Cur_HHSize5,Cur_HHChild,Cur_HHType,DigAccess,DigSkills01,DigSkills02,DigSkills03,DigSkills04,DigSkills05,DigSkills06,DigSkills07,DigSkills08,DigSkills09,DigSkills10,DigSkills11,DigSkills12,DigSkills13,DigSkills14,TechSocA,TechSocB,HeardFR,BenFR,BenFRWhich01,BenFRWhich02,BenFRWhich03,BenFRWhich04,BenFRWhich05,BenFRWhich06,BenFRWhich07,BenFRWhich08,BenFRWhich09,BenFRWhich_Oth,ConFR,ConFRWhich01,ConFRWhich02,ConFRWhich03,ConFRWhich04,ConFRWhich05,ConFRWhich06,ConFRWhich07,ConFRWhich08,ConFRWhich09,ConFRWhich10,ConFRWhich11,ConFRWhich12,ConFRWhich13,ConFRWhich_Oth,HeardWB,BenWB,BenWBWhich01,BenWBWhich02,BenWBWhich03,BenWBWhich04,BenWBWhich05,BenWBWhich06,BenWBWhich07,BenWBWhich08,BenWBWhich09,BenWBWhich10,BenWBWhich_Oth,ConWB,ConWBWhich01,ConWBWhich02,ConWBWhich03,ConWBWhich04,ConWBWhich05,ConWBWhich06,ConWBWhich07,ConWBWhich08,ConWBWhich09,ConWBWhich10,ConWBWhich11,ConWBWhich12,ConWBWhich13,ConWBWhich14,ConWBWhich_Oth,HeardCancer,BenCancer,BenCancerWhich01,BenCancerWhich02,BenCancerWhich03,BenCancerWhich04,BenCancerWhich05,BenCancerWhich06,BenCancerWhich07,BenCancerWhich08,BenCancerWhich09,BenCancerWhich_Oth,ConCancer,ConCancerWhich01,ConCancerWhich02,ConCancerWhich03,ConCancerWhich04,ConCancerWhich05,ConCancerWhich06,ConCancerWhich07,ConCancerWhich08,ConCancerWhich09,ConCancerWhich10,ConCancerWhich11,ConCancerWhich12,ConCancerWhich_Oth,HeardLoan,BenLoan,BenLoanWhich01,BenLoanWhich02,BenLoanWhich03,BenLoanWhich04,BenLoanWhich05,BenLoanWhich06,BenLoanWhich07,BenLoanWhich08,BenLoanWhich09,BenLoanWhich10,BenLoanWhich_Oth,ConLoan,ConLoanWhich01,ConLoanWhich02,ConLoanWhich03,ConLoanWhich04,ConLoanWhich05,ConLoanWhich06,ConLoanWhich07,ConLoanWhich08,ConLoanWhich09,ConLoanWhich10,ConLoanWhich11,ConLoanWhich12,ConLoanWhich13,ConLoanWhich14,ConLoanWhich_Oth,HeardLLM,ExpLLM_SearchTool_q,ExpLLM_EntFun_q,ExpLLM_Educational_q,ExpLLM_JobApplication_q,ExpLLM_EverydayTasks_q,ExpLLM_Guidance_q,BenLLM,BenLLMWhich1,BenLLMWhich2,BenLLMWhich3,BenLLMWhich4,BenLLMWhich5,BenLLMWhich6,BenLLMWhich7,BenLLMWhich8,BenLLMWhich_Oth,ConLLM,ConLLMWhich01,ConLLMWhich02,ConLLMWhich03,ConLLMWhich04,ConLLMWhich05,ConLLMWhich06,ConLLMWhich07,ConLLMWhich08,ConLLMWhich09,ConLLMWhich10,ConLLMWhich11,ConLLMWhich12,ConLLMWhich_Oth,HeardChatbot,ExpChatbot,BenChatbot,BenChatbotWhich01,BenChatbotWhich02,BenChatbotWhich03,BenChatbotWhich04,BenChatbotWhich05,BenChatbotWhich06,BenChatbotWhich07,BenChatbotWhich08,BenChatbotWhich09,BenChatbotWhich10,BenChatbotWhich_Oth,ConChatbot,ConChatbotWhich01,ConChatbotWhich02,ConChatbotWhich03,ConChatbotWhich04,ConChatbotWhich05,ConChatbotWhich06,ConChatbotWhich07,ConChatbotWhich08,ConChatbotWhich09,ConChatbotWhich10,ConChatbotWhich11,ConChatbotWhich12,ConChatbotWhich13,ConChatbotWhich14,ConChatbotWhich15,ConChatbotWhich_Oth,HeardRoboCare,BenRoboCare,BenRoboCareWhich1,BenRoboCareWhich2,BenRoboCareWhich3,BenRoboCareWhich4,BenRoboCareWhich5,BenRoboCareWhich6,BenRoboCareWhich7,BenRoboCareWhich8,BenRoboCareWhich_Oth,ConRoboCare,ConRoboCareWhich01,ConRoboCareWhich02,ConRoboCareWhich03,ConRoboCareWhich04,ConRoboCareWhich05,ConRoboCareWhich06,ConRoboCareWhich07,ConRoboCareWhich08,ConRoboCareWhich09,ConRoboCareWhich10,ConRoboCareWhich11,ConRoboCareWhich12,ConRoboCareWhich_Oth,HeardCar,BenCar,BenCarWhich01,BenCarWhich02,BenCarWhich03,BenCarWhich04,BenCarWhich05,BenCarWhich06,BenCarWhich07,BenCarWhich08,BenCarWhich09,BenCarWhich10,BenCarWhich_Oth,ConCar,ConCarWhich01,ConCarWhich02,ConCarWhich03,ConCarWhich04,ConCarWhich05,ConCarWhich06,ConCarWhich07,ConCarWhich08,ConCarWhich09,ConCarWhich10,ConCarWhich11,ConCarWhich12,ConCarWhich13,ConCarWhich14,ConCarWhich_Oth,AIReg01,AIReg02,AIReg03,AIReg04,AIReg05,AIReg06,AIReg07,AIReg08,AIReg09,AIReg10,AIReg11,AIReg_Oth,AIComfort01,AIComfort02,AIComfort03,AIComfort04,AIComfort05,AIComfort06,AIComfort07,AIComfort08,AIComfort09,AIComfort10,AIComfort11,AIComfort12,AIComfort13,AIComfort_Oth,AIGov_MonAIRisk_q,AIGov_DevAISafety_q,AIGov_AccessAIInfo_q,AIGov_StopAIProduct_q,AIConcern,AIHarm_ContPromVio_q,AIHarm_FalseInfo_q,AIHarm_FinFrauds_q,AIHarm_DeepfakeImages_q,AIHarmConcern,AIDecide,Nov24SampSplit1,AIDecideComf,AIDecideVal,AT_AgeCat,AT_HEdQual,AT_DigSkill_ManInf,AT_DigSkill_Comm,AT_DigSkill_Buy,AT_DigSkill_ProbSolv,AT_DigSkill_Create,AT_DigSkills,FF_Leftrigh,FF_Redistrb,FF_BigBusnN,FF_Wealth,FF_RichLaw,FF_Indust4,FF_Libauth,FF_TradVals,FF_StifSent,FF_DeathApp,FF_Obey,FF_Wronglaw,FF_Censor,FF_Welfare2,FF_UnempJob,FF_SocHelp,FF_DoleFidl,FF_WelfFeet,FF_Welfhelp,FF_morewelf,FF_damlives,FF_proudwlf,FF_NHSSat,ff_politics
102548,12200427,102,.337293106204532,10/25/2024,Web,2,1,2,2,1,5,4,2,5,1,1,4,2,1,3,4,4,4,1,4,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,6,7,3,3,1,0,0,1,1,0,0,0,0, ,2,0,0,0,1,1,0,0,0,1,0,0,0,0, ,3,3,0,0,0,0,1,1,0,0,0,0, ,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0, ,1,2,1,0,0,1,0,0,0,0,0, ,1,1,1,1,1,1,1,1,1,0,0,0,0, ,2,3,0,0,0,0,0,0,0,0,1,0, ,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,3,2,1,1,3,1,4,2,1,1,0,0,0,0,0,0, ,2,1,0,1,0,1,0,1,1,0,0,0,0, ,3,4,5,0,0,0,0,0,0,0,1,0,0, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,3,4,1,0,1,0,0,0,0,0, ,4,1,0,1,0,0,0,1,0,0,0,0,0, ,1,2,0,1,0,0,1,1,0,0,0,0, ,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0, ,1,1,1,0,0,0,0,0,0,0,0, ,1,1,0,1,0,1,0,0,0,0,0,0,0, ,1,2,3,2,2,2,2,1,4,2,3,2,2,2,3,1,1,1,1,2,1,2,2.8,3,3,2,4,2,3.5,2,3,3,2,3,2,3.25,3,3,3,2,2,4,2,3,-1,4
105835,12202449,102,.956103182469414,10/26/2024,Web,2,1,1,6,2,1,4,1,1,2,1,1,4,4,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,3,1,2,1,1,1,1,0,0,0,0,0, ,3,0,0,0,0,1,1,0,0,0,0,0,0,0, ,2,2,1,0,1,0,0,0,0,0,0,0, ,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0, ,2,1,1,1,1,1,0,0,0,0,0, ,2,0,0,0,1,1,0,0,0,0,0,0,0, ,2,1,1,1,1,0,0,1,0,0,0,0, ,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0, ,2,3,5,5,5,5,5,3,0,0,0,0,0,0,1,0, ,1,1,0,1,1,1,1,0,0,1,0,0,0,"Reduce creativity & ability to be able to know how something is created, eg art from a human brain or A1",2,3,5,0,0,0,0,0,0,0,0,1,0, ,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0, ,2,2,0,0,1,0,1,0,0,0,Free up professionals to respond to higher levels of care,2,0,1,1,1,1,0,0,1,1,0,0,0,Scare people,1,3,0,0,0,0,0,0,0,1,0,0, ,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,If they are anything like cruise control or smart motorways they will be dangerous,0,1,0,1,0,1,0,0,0,0,0, ,1,1,1,1,1,1,1,1,0,0,0,0,0, ,1,1,1,1,2,3,2,1,2,1,3,2,3,3,6,2,1,1,1,1,1,1,2.2,3,2,2,2,2,3.33333333333333,2,1,4,2,2,5,3.375,4,2,2,2,2,4,3,2,-1,3
104819,12201716,102,1.25365835825056,11/13/2024,Web,2,1,2,3,1,1,2,1,5,2,1,4,2,1,5,3,3,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,1,1,1,1,1,0,0,0,0,0,0, ,2,0,0,0,1,0,1,1,0,0,0,0,0,0, ,3,3,0,0,1,0,0,0,0,0,0,0, ,3,0,1,0,1,1,0,0,0,1,0,0,0,0,0, ,1,1,1,1,0,0,0,0,0,0,0, ,4,0,0,0,1,1,0,0,1,0,0,0,0, ,1,4,0,0,1,1,0,0,0,0,0,0, ,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0, ,1,1,1,2,2,3,2,1,1,1,1,0,0,0,0,0, ,3,1,1,1,1,1,1,1,0,0,0,0,0, ,3,3,2,0,0,1,0,0,0,0,0,0,0, ,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,3,2,1,0,1,0,0,0,0,0, ,3,0,0,0,0,1,0,0,1,0,0,0,0, ,1,4,0,0,0,0,1,0,0,0,0,0, ,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0, ,0,0,1,1,0,0,0,0,0,0,0, ,0,0,0,1,1,1,0,1,0,0,0,0,0, ,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,1,1,1,1,1,1,1,1.2,2,1,1,1,1,4,1,2,3,1,2,3,3.5,2,2,2,3,3,4,2,4,-1,2
101288,12200291,102,2.03246434036297,10/25/2024,Web,2,1,2,3,5,1,1,1,5,2,1,3,5,1,3,1,1,2,2,3,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,6,5,1,2,1,1,0,0,0,0,0,0,0, ,3,1,0,0,0,0,0,0,1,1,0,0,0,0, ,2,2,0,0,0,0,1,1,0,0,0,0, ,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2,1,1,0,0,1,0,0,0,0,0, ,3,0,0,0,0,0,1,0,1,0,0,0,0, ,2,3,1,0,0,1,0,1,0,0,0,0, ,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0, ,2,3,3,4,4,3,4,3,0,0,0,0,0,0,1,0, ,3,0,0,0,0,0,0,0,0,0,0,1,0, ,2,3,4,0,0,0,0,1,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,2,3,0,0,0,0,0,0,1,0, ,3,0,0,0,0,0,0,0,0,0,1,0,0, ,1,3,0,0,0,0,0,0,0,1,0,0, ,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,1,1,0,0,0,0,0,0,0, ,3,1,1,1,3,2,2,2,2,2,5,2,3,2,3,3,1,2,1,2,1,2,3,3,3,3,3,3,3.16666666666667,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,-1,4
101300,12203077,103,1.28466942743373,10/25/2024,Web,3,1,2,2,1,1,2,1,2,1,2,1,2,1,1,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,9,8,1,2,1,1,0,0,0,0,0,0,0, ,2,0,0,1,1,0,0,0,0,1,0,0,0,0, ,2,3,1,0,0,1,0,0,0,0,0,0, ,2,0,0,1,1,1,1,1,0,1,1,0,0,0,0, ,2,1,1,1,0,1,0,0,0,0,0, ,2,1,1,1,1,1,1,0,1,0,0,0,0, ,2,2,1,0,0,0,0,1,0,0,0,0, ,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0, ,1,1,1,4,4,1,4,2,1,1,1,1,0,0,0,0, ,3,1,0,1,1,1,0,0,0,0,0,0,0, ,2,3,3,1,0,0,0,0,0,0,0,0,0, ,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0, ,1,3,0,0,0,1,0,0,0,0, ,1,0,1,1,1,1,0,1,1,0,0,0,0, ,1,2,0,0,1,1,1,0,0,0,0,0, ,3,1,0,0,1,0,1,1,1,1,0,0,0,0,0, ,1,0,0,1,1,0,0,0,0,0,0, ,1,1,1,1,0,1,1,1,0,0,0,0,0, ,1,1,1,1,2,1,1,1,1,1,4,2,3,5,2,1,1,1,1,1,1,1,1.8,1,1,1,3,3,1.16666666666667,5,4,5,5,5,5,1.125,4,5,5,5,5,1,1,1,-1,2
102397,12203333,103,.84196329232078,10/26/2024,Web,3,1,2,6,3,1,4,1,4,2,1,1,4,1,2,2,2,3,2,5,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,3,6,1,2,1,0,0,0,0,0,0,0,0, ,2,0,0,0,1,1,1,1,0,0,0,0,0,0, ,2,3,0,0,0,0,0,0,0,1,0,0, ,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0, ,2,2,1,0,0,0,0,0,0,0,0, ,2,0,1,0,1,1,1,1,1,0,0,0,0, ,2,3,0,0,0,0,0,0,0,1,0,0, ,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0, ,2,5,5,5,5,5,5,4,0,0,0,0,0,1,0,0, ,2,1,0,1,1,1,1,1,1,0,0,0,0, ,2,3,4,0,0,0,0,0,0,0,1,0,0, ,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0, ,2,3,0,0,0,1,0,0,0,0, ,1,1,1,1,1,1,1,1,1,0,0,0,0, ,1,4,0,0,0,0,0,0,0,1,0,0, ,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0, ,0,0,0,1,0,1,0,0,0,0,0, ,1,1,1,1,1,1,1,1,0,0,0,0,0, ,1,1,1,1,1,4,1,1,2,1,4,2,4,3,6,2,1,1,1,2,1,2,3.4,3,3,3,4,4,3.5,2,3,3,2,3,2,2.375,3,4,4,3,3,2,2,2,-1,3
104416,12201055,103,1.07785949115527,11/2/2024,Web,3,1,2,3,5,1,1,3,5,1,1,2,5,8,4,1,1,3,2,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0, ,3,0,0,0,1,0,0,0,1,0,0,0,0,0, ,2,4,0,0,0,0,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0, ,2,4,0,0,0,0,0,0,0,1,0, ,2,1,1,0,0,0,0,0,1,0,0,0,0, ,2,3,0,0,0,0,0,0,0,0,1,0, ,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,2,5,5,5,5,5,5,5,0,0,0,0,0,0,1,0, ,5,0,0,0,0,0,0,0,0,0,0,1,0, ,2,3,2,1,0,0,0,1,0,0,0,0,0, ,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2,2,0,0,0,0,0,0,1,0, ,3,0,0,0,1,0,0,1,1,0,0,0,0, ,1,2,0,0,0,0,1,0,0,0,0,0, ,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0, ,1,0,0,0,0,0,1,0,0,0,0, ,1,1,1,1,1,1,1,1,0,0,0,0,0, ,1,1,1,1,1,4,3,3,3,2,5,2,5,5,4,3,2,2,2,2,2,2,2.4,2,3,2,2,3,3.16666666666667,3,3,3,2,3,3,1.5,5,5,5,5,5,3,1,3,-1,3
101422,12200984,103,.211182579507784,11/2/2024,Web,3,1,2,3,1,4,4,1,2,1,1,1,2,4,3,3,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0, ,1,0,0,1,1,0,1,1,1,1,0,0,0,0, ,1,3,1,0,1,0,0,1,0,0,0,0, ,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0, ,1,1,1,0,0,1,0,0,0,0,0, ,4,0,0,0,1,0,1,1,1,0,0,0,0, ,2,5,0,0,0,0,0,0,0,0,1,0, ,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,1,1,1,4,4,1,5,1,1,1,1,0,0,0,0,0, ,4,1,0,0,1,1,0,1,1,0,0,0,0, ,1,3,4,0,0,0,0,0,1,0,0,0,0, ,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0, ,1,1,0,0,1,0,0,0,0,0, ,1,1,1,1,1,1,1,1,1,0,0,0,0, ,1,1,1,1,1,1,1,1,0,0,0,0, ,4,1,1,1,1,0,0,1,1,1,0,0,0,0,0, ,0,1,0,0,1,1,0,0,0,0,0, ,1,1,1,1,1,1,1,1,0,0,0,0,0, ,1,1,1,1,1,1,1,1,1,1,4,2,4,1,4,1,1,1,1,1,1,1,1.2,2,1,1,1,1,4.33333333333333,1,1,1,3,3,1,2.125,2,5,4,4,3,3,1,1,-1,1
103943,12200984,103,.261833809131287,10/29/2024,Web,3,1,1,3,5,4,4,2,2,2,1,1,5,1,4,1,1,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,1,1,4,1,0,1,0,0,0,0,0,0, ,1,0,0,1,0,0,1,1,1,1,0,0,0,0, ,2,4,1,1,0,0,0,0,0,0,0,0, ,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0, ,1,1,1,0,0,1,0,0,0,0,0, ,4,0,0,0,0,1,1,1,1,0,0,0,0, ,2,1,0,0,1,0,1,1,0,0,0,0, ,4,0,0,0,0,1,1,0,1,0,1,0,0,0,0, ,1,2,5,3,1,2,1,1,1,1,1,0,0,0,0,0, ,4,1,1,0,1,1,0,0,1,0,0,0,0, ,2,3,4,0,0,0,0,0,0,0,1,0,0, ,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0, ,1,2,1,1,0,0,0,0,0,0, ,1,0,1,1,1,1,1,1,1,0,0,0,0, ,1,1,0,0,0,0,1,0,0,0,0,0, ,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0, ,0,0,0,1,1,0,0,0,0,0,0, ,0,1,1,1,0,0,1,1,0,0,0,0,0, ,1,1,1,1,1,1,1,1,1,1,4,1,3,2,3,3,1,1,1,1,1,1,1.4,1,1,1,3,1,4.33333333333333,1,1,1,3,3,1,2,2,4,5,3,4,2,1,1,-1,5
101824,12201699,103,.0968177785589257,10/30/2024,Web,3,1,2,6,2,1,4,2,1,1,1,1,4,1,3,-9,-9,2,2,3,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3,1,1,1,1,1,0,0,0,0,0,0, ,2,0,0,0,0,0,1,0,1,1,0,0,0,0, ,3,3,0,1,0,1,0,1,0,0,0,0, ,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0, ,1,2,1,1,0,1,0,0,0,0,0, ,3,0,0,0,0,1,0,0,1,0,0,0,0, ,3,2,0,1,1,1,0,1,0,0,0,0, ,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0, ,1,5,5,5,5,5,4,4,0,1,0,1,0,0,0,0, ,2,1,0,1,1,1,1,1,0,0,0,0,0, ,3,3,2,1,1,1,1,0,0,0,0,0,0, ,2,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0, ,2,5,1,1,0,1,0,0,0,0, ,3,0,1,0,1,1,0,1,1,0,0,0,0, ,1,4,0,0,0,0,1,0,0,0,0,0, ,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0, ,1,0,1,0,0,1,0,0,0,0,0, ,1,1,1,1,0,1,1,0,0,0,0,0,0, ,1,1,1,1,2,4,1,1,3,2,3,1,4,4,6,2,1,1,2,1,2,2,2,2,2,2,2,2,3.5,2,2,2,3,4,2,3.5,2,3,3,2,3,4,3,4,-1,2
106632,12201699,103,.289900172888667,10/30/2024,Web,3,1,1,6,3,1,4,2,1,1,1,1,4,1,2,-9,-9,2,2,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,1,2,0,1,1,1,0,0,0,0,0, ,2,0,0,0,1,1,0,0,0,1,0,0,0,0, ,2,5,1,0,0,1,0,1,0,0,0,0, ,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0, ,2,2,1,0,0,1,0,0,0,0,0, ,3,0,0,0,1,1,0,0,1,0,0,0,0, ,2,2,0,1,1,0,0,0,0,0,0,0, ,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0, ,2,5,5,5,5,5,5,3,0,0,0,0,0,0,1,0, ,5,0,0,0,0,0,0,0,0,0,0,1,0, ,2,3,5,0,0,0,0,1,0,0,0,0,0, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,2,2,0,1,0,0,0,0,0,0, ,4,0,0,0,0,1,0,1,1,0,0,0,0, ,1,4,0,0,0,0,0,0,0,1,0,0, ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0, ,1,0,0,1,1,0,0,0,0,0,0, ,1,0,0,1,0,1,1,0,0,0,0,0,0, ,1,1,1,1,1,3,2,2,2,2,4,2,4,4,6,2,1,2,2,1,1,2,2.6,3,3,3,2,2,3.83333333333333,2,2,2,2,3,2,3.5,2,3,3,2,3,4,4,3,-1,3
101633,12203454,103,1.25121379994909,11/3/2024,Web,3,1,1,2,1,1,4,1,2,2,1,4,2,2,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,5,1,2,1,1,0,0,0,0,0,0,0, ,3,0,0,0,1,0,0,0,0,0,0,0,0,0, ,2,2,0,0,0,0,0,1,0,0,0,0, ,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,2,2,1,1,0,0,0,0,0,0,0, ,3,0,0,0,1,1,0,0,0,0,0,0,0, ,2,2,1,0,0,1,0,0,0,0,0,0, ,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0, ,2,4,4,5,5,4,5,3,0,1,0,0,0,0,0,0, ,2,1,0,0,0,0,1,0,0,0,0,0,0, ,2,3,3,0,0,0,0,1,0,0,0,0,0, ,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0, ,2,3,0,1,0,0,0,0,0,0, ,3,1,0,0,0,0,0,0,1,0,0,0,0, ,1,2,0,0,1,1,0,0,0,0,0,0, ,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0, ,1,0,1,0,0,1,0,0,0,0,0,0,0, ,1,1,1,1,2,2,1,2,1,2,4,1,4,4,3,1,1,1,1,1,1,1,2.4,4,2,2,2,2,3.5,2,1,5,1,1,5,4.75,1,1,1,1,2,5,4,5,-1,2
105409,12201494,103,1.21449643618961,10/25/2024,Web,3,1,2,3,1,1,4,1,2,1,1,1,2,1,1,4,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,11,6,1,1,1,1,1,1,0,0,0,0,0, ,2,0,0,0,0,0,1,1,0,1,0,0,0,0, ,2,3,1,1,1,1,0,1,0,0,0,0, ,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0, ,1,1,1,1,0,1,0,0,0,0,0, ,4,0,0,0,0,0,1,1,0,0,0,0,0, ,2,4,1,0,0,0,0,0,0,0,0,0, ,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0, ,1,1,1,1,4,4,5,3,1,1,1,1,0,0,0,0, ,2,0,1,1,0,0,1,0,1,0,0,0,0, ,1,3,3,1,0,1,1,1,1,0,0,0,0, ,2,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0, ,2,1,1,1,1,1,0,0,0,0, ,4,0,0,0,0,0,0,0,0,0,1,0,0, ,1,4,0,0,0,0,0,0,0,1,0,0, ,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0, ,1,0,0,1,1,0,0,0,0,0,0, ,1,1,1,1,1,1,1,1,0,0,0,0,0, ,1,1,1,1,1,3,1,2,2,1,2,2,3,3,3,1,1,1,1,1,1,1,1.2,1,1,1,1,2,1.66666666666667,5,4,5,3,4,5,1.125,4,5,5,5,5,1,1,1,-1,2
105320,12201558,103,.785243582171255,10/26/2024,Web,3,1,1,5,2,1,4,1,5,2,1,1,2,2,2,2,1,2,2,3,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,4,6,1,2,1,1,1,1,0,0,0,0,0, ,3,0,0,0,0,0,1,1,1,0,0,0,0,0, ,3,2,1,0,0,0,0,1,1,0,0,0,prevent fraud,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0, ,2,1,1,1,0,1,0,0,0,0,0, ,4,0,0,0,0,1,1,1,0,0,0,0,0, ,2,2,1,1,1,0,0,1,0,0,0,0, ,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0, ,3,1,4,4,4,4,4,5,0,0,0,1,0,0,0,0, ,5,1,0,0,0,1,0,1,0,0,0,0,0, ,2,3,5,1,0,1,1,0,0,0,0,0,0, ,5,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0, ,2,5,0,1,1,1,0,0,0,0, ,5,0,0,0,1,1,1,1,1,0,0,0,0, ,1,5,0,0,0,0,1,1,0,0,0,0, ,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0, ,1,1,0,0,1,0,0,0,0,0,0, ,1,1,0,1,0,1,1,0,0,0,0,0,0, ,2,1,2,1,2,3,1,2,1,2,3,1,5,3,5,2,1,1,1,2,1,2,2.2,3,2,2,2,2,3.16666666666667,2,3,3,3,3,3,2.5,3,4,3,3,3,3,1,2,-1,4
101425,12204983,104,1.29133986064153,10/25/2024,Web,4,1,2,3,1,1,3,1,5,2,1,1,2,3,2,4,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,9,8,1,1,1,0,0,1,0,0,0,0,0, ,3,0,0,0,0,1,1,0,0,1,0,0,0,0, ,2,2,1,0,0,0,0,0,0,0,0,0, ,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0, ,1,1,1,1,0,0,0,0,0,0,0, ,3,0,0,1,0,1,1,0,1,0,0,0,0, ,2,2,1,0,0,0,0,0,0,0,0,0, ,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0, ,1,1,1,5,4,4,4,1,1,0,1,0,0,0,0,0, ,3,1,0,1,1,1,1,1,0,0,0,0,0, ,2,3,2,1,0,0,0,0,1,0,0,0,0, ,2,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0, ,2,1,1,0,0,0,0,0,0,0, ,2,0,1,0,0,1,1,0,1,0,0,0,0, ,1,1,1,1,1,1,1,0,0,0,0,0, ,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0, ,1,0,0,1,1,0,0,0,0,0,0, ,1,1,1,1,1,1,1,1,0,0,0,0,0, ,1,1,1,1,2,4,2,2,2,3,2,1,2,5,3,1,1,1,1,1,1,1,1.8,2,2,2,1,2,3.33333333333333,2,3,3,2,2,4,2.5,3,4,3,3,4,3,2,2,-1,2
